Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile,Formatted Car Name
1079056740,Coure 2007,Daihatsu,Cuore,2007,245128,780000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-E-Hadeed, Karachi","Coure model 2007
Gun metal color 
Outer genuine 
Inner genuine 
Ac on 
All documents clear 
Engine ok
Suspension ok
Alloy rims install
No any work required
Just buy and drive
Family used car 
Price negotiable
No give foolish offers
Only serious buyers contact
Location  gulshan e hadeed Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Rear AC Vents, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/403857317-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403857318-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403857319-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403857320-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403857321-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403857322-800x600.jpeg']",https://www.olx.com.pk/item/coure-2007-iid-1079056740,
1080135749,Suzuki ravi 2005,Suzuki,Ravi,2005,100000,290000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulistan-e-Jauhar - Block 16-A, Karachi",bolan Suzuki for sale book missing or running part missing ha file complete ha full repair ho ga kam ho gy ga urgent sale,ABS,"['https://images.olx.com.pk/thumbnails/410310249-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410310250-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410310251-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-ravi-2005-iid-1080135749,Suzuki ravi 2005
1078802748,Mehran vxr 2006,Suzuki,Mehran VXR,2006,100000,500000,Petrol,Rahimyar Khan,Original,Local,Manual,Used,"KLP Road, Sadiqabad","just buy and Drive  
Ac working condition 
sliver colour
New AGS Battery","Air Conditioning, AM/FM Radio, Front Speakers","['https://images.olx.com.pk/thumbnails/402335770-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335771-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335772-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335773-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335774-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335775-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335776-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335777-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335778-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/402335779-800x600.jpeg']",https://www.olx.com.pk/item/mehran-vxr-2006-iid-1078802748,Mehran vxr 2006
1080759032,Alto AGS 2020,Suzuki,Alto,2020,40500,2525000,Petrol,Lahore,Original,Local,Automatic,Used,"Muslim Town, Faisalabad",1st owner car. all documents are clear.,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414012231-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012232-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012233-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012234-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012235-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012236-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012237-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012238-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012239-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012240-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414012241-800x600.jpeg']",https://www.olx.com.pk/item/alto-ags-iid-1080759032,
1080677427,Hyundai Santro 2004,Hyundai,Santro,2004,186000,1275000,Petrol,Lahore,Original,Local,Manual,Used,"DHA Phase 3, Lahore","Hyundai Santro Club 2004
""INNER AND OUTER TOTALLY SEALED PACK CAR IN ORIGINAL PAINT""
 Smooth & Soundless Engine. 
 Tyres in Perfect Condition. 
 Heater & AC both work Perfectly. 
 Fuel Average in City 13 to 15 and 16 to 18 on Long route. 
 File complete + Smart card with Biometric. 
 Original Pictures Attach. 

DEMAND
12,75,000/-

Further details call on given number. . !!","Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers","['https://images.olx.com.pk/thumbnails/413530821-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530822-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530823-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530824-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530825-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530826-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530827-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530828-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530829-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530830-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530831-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530832-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530833-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530834-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530835-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530836-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530837-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530838-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530839-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413530840-800x600.jpeg']",,Hyundai Santro 2004
1080897548,Honda city 2010,Honda,City IVTEC,2010,165000,2325000,Petrol,Lahore,Original,Local,Manual,Used,"Green Town, Lahore",almost ganiun two doors and one fender are spray,"ABS, Air Conditioning, Alloy Rims, Keyless Entry, Power Steering","['https://images.olx.com.pk/thumbnails/414858227-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858228-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858229-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858230-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858231-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858232-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858233-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858234-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858235-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858236-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858237-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858238-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858239-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858240-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858241-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858242-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858243-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414858244-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2010-iid-1080897548,Honda city 2010
1080040255,Chevrolet joy,Chevrolet,Joy,2006,1234,625000,Petrol,Lahore,Original,Imported,Manual,Used,"Civil Lines, Gujranwala",home used coure engin,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cool Box, Front Speakers, Heated Seats, Immobilizer Key, Power Locks, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/409948104-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948105-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948106-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948107-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948108-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948109-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948110-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948111-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948112-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409948113-800x600.jpeg']",https://www.olx.com.pk/item/chevrolet-joy-iid-1080040255,
1080176060,Suzuki bolan,Suzuki,Bolan,2017,65000,1350000,Petrol,Lahore,Original,Local,Manual,Used,"DHA Phase 5, Lahore",Bolan total janian ha eingen 100% body 98% tyre 100% ok ha gari may koi Kam ni honay wala eingen abi tak pack ha only radiater fan change break leader abi tak janian ha contact number gari ky upper ha only call no SMS,"AM/FM Radio, CD Player, Power Locks, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/410549753-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549754-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549755-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549756-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549757-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549758-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410549759-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1080176060,
1080737800,Honda city 2005,Honda,City IDSI,2005,100500,1475000,Petrol,Lahore,Original,Local,Manual,Used,"Baseline Road, Gojra",outer shower for fresh look ander se total genuine hy seal by seal new tyre engine 10/10 no work required just buy and drive only serious person contact with me chaska part dor rhy,"Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413889055-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413889056-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413889057-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413889058-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413889059-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413889060-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2005-iid-1080737800,Honda city 2005
1080187401,Toyota passo 2007,Toyota,Passo,2007,210000,1840000,Petrol,Punjab,Original,Imported,Automatic,Used,"G-11, Islamabad","AoA 
All original documents are complete 
Driven on petrol throughout 
Bike walon ka thora bohat pyaar mobat on body 
Looking to sell the car urgently
2013 registration
Token tax paid for life","Air Conditioning, AM/FM Radio, Front Speakers, Power Steering, Power Windows, Rear speakers","['https://images.olx.com.pk/thumbnails/410613619-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613620-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613621-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613622-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613623-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613624-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410613625-800x600.jpeg']",https://www.olx.com.pk/item/toyota-passo-2007-iid-1080187401,Toyota passo 2007
1080831426,Hyundai Santro 2007,Hyundai,Santro,2007,169500,895000,Petrol,Lahore,Original,Local,Manual,Used,"Allied City & Market, Faisalabad","A home use good condition car
Lahore register on my name
Bio matric available
Copy file original
T. v
New battery
No work is required just buy and drive","CD Player, Keyless Entry","['https://images.olx.com.pk/thumbnails/414456463-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456464-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456465-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456466-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456467-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456468-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456469-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456470-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456471-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456472-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414456473-800x600.jpeg']",,Hyundai Santro 2007
1075170185,Passo XS,Toyota,Passo,2020,18830,4300000,Petrol,Unregistered,Original,Imported,Automatic,Used,"F-6, Islamabad","2020 model
Passo
Pearl white
Push start
18000 km
Radar
Parking sensor
3.5 grade","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Rear speakers","['https://images.olx.com.pk/thumbnails/381356636-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356637-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356638-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356639-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356640-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356641-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356642-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381356643-800x600.jpeg']",https://www.olx.com.pk/item/passo-xs-iid-1075170185,
1080751078,Honda city 2017,Honda,City IVTEC,2017,92000,3350000,Petrol,Lahore,Original,Local,Manual,Used,"GT Road, Gujrat","I want to sell out my car one hand drive, every seal is 100% genuine, approximately new because non accidental android panal installed. out of market ally rim installed brand new tires.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413964378-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413964379-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413964380-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413964381-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413964382-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2017-iid-1080751078,Honda city 2017
1080714929,Mehran 2014,Suzuki,Mehran VXR,2014,56000,930000,Petrol,Lahore,Original,Local,Manual,Used,"Daroghewala, Lahore",Good Condition all documents Complete life time pair,"Air Conditioning, AM/FM Radio, Front Speakers, Heated Seats, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413751516-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413751517-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413751518-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413751519-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413751521-800x600.jpeg']",https://www.olx.com.pk/item/mehran-2014-iid-1080714929,
1080282200,Honda Civic,Honda,Civic Oriel,2010,95000,2700000,Petrol,Lahore,Original,Local,Automatic,Used,"G Magnolia Park, Gujranwala",Honda Civic 2010 model 11 Lahore register car is brand new condition sides spray just for fresh look 100%non accidental engine suspension 10 by 10 all doucoments clear on my on name bio matric on spot Price is negotiable at spot only serious buyers contact,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411189745-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189746-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189747-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189748-800x600.jpeg']",https://www.olx.com.pk/item/honda-civic-iid-1080282200,
1080545410,Toyota Passo,Toyota,Passo,2018,80000,3725000,Petrol,Sindh,Original,Imported,Automatic,Used,"Peoples Colony No 1, Faisalabad"," 
 
  
> Import 2018
> Register 2021
> 80000 KM
> Power Window
> Key Start 
> Auto Transmission 
> Lane Assist 
 15.5 
  & 
#toyotapasso #hybridcars #importexport #NSOrganization #Karachi #Faisalabad  #japaneseimport #stockcars #carsforsale #carsdaily #carsforsalepakistan #carsforsale #carforsale #japanesecars #faisalabadcar #buyandsell","Power Locks, Power Mirrors, Power Windows","['https://images.olx.com.pk/thumbnails/412746277-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746278-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746279-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746280-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746281-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746282-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746283-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746284-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746285-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412746286-800x600.jpeg']",https://www.olx.com.pk/item/toyota-passo-iid-1080545410,
1080327661,Economy Car,Daihatsu,Mira,2012,145000,2300000,Petrol,Rawalpindi,Original,Imported,Automatic,Used,"Adiala Road, Rawalpindi","A good choice for good people being fit car. 
. . model,2012
. . import,2015 and registered 2017 
. . engine suspension 100 %
. . tyre and bettery new
. . interior neat and clean leather seats
. . fuel average more than 30 on hiway and above 20 in city
. . self name Smart card","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Heated Seats, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411462259-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462260-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462261-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462262-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462263-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462264-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462265-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462266-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462267-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462268-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462269-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462270-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462271-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462272-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462273-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462274-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462275-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462276-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462277-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411462278-800x600.jpeg']",https://www.olx.com.pk/item/economy-car-iid-1080327661,
1080193973,Suzuki bolan,Suzuki,Bolan,2021,5000,1785000,Petrol,Lahore,Original,Imported,Manual,Used,"Chaprar Road, Sialkot",zero metre showroom conditio  jisne leni hai sirf vahi Rabta Kare Punjab ka number Laga hai first owner  lo mileage,"AM/FM Radio, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413822230-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822231-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822232-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822233-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822234-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822235-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822236-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822237-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822238-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822239-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822240-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822241-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822242-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822243-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822244-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822245-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822246-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413822247-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413854961-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-iid-1080193973,
1080806545,Daihatsu hijet,Daihatsu,Hijet,2019,70000,2600000,Petrol,Karachi,Original,Imported,Automatic,Used,"DHA City Karachi, Karachi",want a sale hijet model 2019 rej 2022 geniune condition,Air Conditioning,"['https://images.olx.com.pk/thumbnails/414309760-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414309761-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-hijet-iid-1080806545,
1080811071,Alto VXL,Suzuki,Alto,2021,42000,2500000,Petrol,Punjab,Original,Local,Automatic,Used,"Kot Momin, Sargodha",urgent sale. only on serious buyer contacts me dealer stay away,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414339822-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414339824-800x600.jpeg']",https://www.olx.com.pk/item/alto-vxl-iid-1080811071,
1080446548,Daihatsu Coure,Daihatsu,Cuore,2007,130000,960000,Petrol,Lahore,Original,Local,Manual,Used,"Mughalpura, Lahore","Daihatsu Coure 2007 Model for sale
 genuine condition Alloy Rim with tyre
engine 100%
interior Genuine
Exterior Genuine","Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks","['https://images.olx.com.pk/thumbnails/412157543-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157544-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157545-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157546-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157547-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157548-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157549-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412157550-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-coure-iid-1080446548,
1080830526,Honda city 2011,Honda,City IVTEC,2011,225000,2300000,Petrol,Karachi,Original,Imported,Manual,Used,"G-7, Islamabad","car is in good condition. 
033 six 529 six 585
2nd owner car
never been accident 
brand new Dunlop tyre with star alloy wheels
10 inches android panel with back camera installed
leather seats with 3D Matt's and honda city original rubber Matt's
roof and trunk spoiler installed
totally in genuine condition. 
locally drive average almost 15 and motorway drive almost 18-19
token tax up to date 
urgent sale please don't foolish offer","Air Conditioning, Alloy Rims, AM/FM Radio, Cool Box, Navigation System, Power Locks, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414451563-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451570-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451571-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451572-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451573-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451574-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451575-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414451576-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2011-iid-1080830526,Honda city 2011
1080781533,Daihatsu Move,Daihatsu,Move,2020,21995,3425000,Petrol,Unregistered,Original,Imported,Automatic,Used,"Jhang Road, Muzaffargarh",best investment for invester,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414152832-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152833-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152836-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152834-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152837-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152839-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152830-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152831-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152835-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152838-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152840-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152829-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414152828-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-move-iid-1080781533,
